property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category
house,tellapur,2.0,5.0,1,New Property,4055.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,gachibowli,6.0,6.0,3,Moderately Old,4300.0,1.0,0.0,0.0,Low,unfurnished,Mid Floor
house,nadargul,4.0,4.0,2,Relatively New,1503.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,4.0,2,Relatively New,2550.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,2.0,4.0,1,Relatively New,3500.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,4.0,2,Relatively New,2550.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,4.0,4.0,2,Relatively New,2925.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,3.0,4.0,2,Relatively New,2550.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Relatively New,4398.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,tellapur,4.0,4.0,2,Relatively New,4398.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,kollur,4.0,4.0,2,Relatively New,2321.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,osman nagar,4.0,4.0,2,Relatively New,4398.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,gachibowli,4.0,5.0,2,Relatively New,3900.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,medchal,2.0,3.0,1,New Property,1100.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,beeramguda,3.0,3.0,2,New Property,1440.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mehdipatnam,5.0,5.0,3,Old Property,5200.0,0.0,1.0,1.0,Low,semifurnished,Low Floor
house,muthangi,3.0,2.0,1,Relatively New,990.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,velimela,3.0,3.0,2,Relatively New,2300.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,gandipet,4.0,5.0,3,Relatively New,7400.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kondapur,4.0,4.0,2,Moderately Old,3100.0,0.0,1.0,1.0,Low,semifurnished,Mid Floor
house,tellapur,4.0,4.0,2,Relatively New,3223.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,tellapur,3.0,4.0,2,Relatively New,2016.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,gachibowli,3.0,4.0,2,Relatively New,3399.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,gundlapochampalli,3.0,3.0,2,Moderately Old,1440.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,dammaiguda,5.0,5.0,3,Relatively New,1800.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,dammaiguda,3.0,3.0,2,Relatively New,1485.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kompally,4.0,4.0,2,New Property,2115.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,kompally,4.0,4.0,2,New Property,3300.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,kompally,4.0,4.0,2,New Property,3300.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,gachibowli,4.0,4.0,1,Relatively New,4800.0,1.0,1.0,1.0,Medium,semifurnished,Low Floor
house,dammaiguda,2.0,6.0,3,Relatively New,1656.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,mokila,3.0,3.0,2,Relatively New,2780.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3629.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2459.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2581.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2370.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,4.0,3.0,2,Relatively New,4354.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3730.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3548.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2346.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,New Property,2384.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2384.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kollur,3.0,3.0,1,Relatively New,2384.0,1.0,0.0,0.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2384.0,1.0,0.0,0.0,Medium,unfurnished,Low Floor
house,mokila,3.0,4.0,2,Relatively New,1854.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,tellapur,4.0,5.0,2,Relatively New,3416.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,mokila,3.0,3.0,2,Relatively New,3548.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2354.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,mokila,3.0,3.0,2,Relatively New,3629.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2581.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2459.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2346.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2370.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2571.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3627.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3396.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3730.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3346.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,4354.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,3629.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2384.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2384.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,alwal,4.0,4.0,2,Relatively New,1539.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,rampally,2.0,4.0,2,Relatively New,1233.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,alwal,3.0,3.0,2,Relatively New,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,New Property,3284.0,1.0,0.0,0.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2780.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2780.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,alwal,4.0,4.0,2,Relatively New,1395.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,rampally,3.0,3.0,2,Relatively New,1413.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2384.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2780.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2384.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2300.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Relatively New,2000.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,1602.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2380.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,alwal,3.0,3.0,2,Relatively New,900.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2384.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,mokila,3.0,3.0,2,New Property,2384.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,rampally,2.0,8.0,3,Relatively New,1197.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,alwal,2.0,5.0,2,Relatively New,1197.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,alwal,2.0,7.0,3,Relatively New,1620.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,dammaiguda,2.0,5.0,3,Relatively New,27.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,dammaiguda,2.0,5.0,3,Relatively New,1440.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,kompally,2.0,3.0,2,Moderately Old,2200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,2754.0,1.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,4.0,4.0,1,Relatively New,2889.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,1,Relatively New,1602.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kompally,3.0,4.0,2,New Property,3421.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,4.0,4.0,2,Relatively New,2700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,krishna reddy pet,4.0,4.0,3,Relatively New,2701.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,muthangi,3.0,3.0,3,Relatively New,2010.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,3,Relatively New,3600.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,aminpur,4.0,4.0,2,Relatively New,2700.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,sultanpur,4.0,4.0,2,Relatively New,2700.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,serlingampally,4.0,4.0,2,Relatively New,2700.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,muthangi,3.0,3.0,2,Relatively New,2500.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,serlingampally,4.0,4.0,2,Relatively New,2700.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,muthangi,3.0,3.0,2,Relatively New,2500.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,2,New Property,3508.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,manikonda,6.0,6.0,3+,Relatively New,6500.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,manikonda,4.0,4.0,3,Relatively New,5850.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,kismathpur,4.0,4.0,3,Relatively New,5000.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gundlapochampalli,3.0,3.0,2,Relatively New,3500.0,1.0,1.0,0.0,Low,unfurnished,Low Floor
house,gundlapochampalli,3.0,3.0,2,Relatively New,3500.0,1.0,1.0,0.0,Low,unfurnished,Low Floor
house,gundlapochampalli,3.0,3.0,2,Relatively New,3500.0,1.0,1.0,0.0,Low,unfurnished,Low Floor
house,almas guda,3.0,3.0,1,New Property,2100.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,vanasthalipuram,2.0,4.0,3,New Property,2900.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,medipally,4.0,4.0,2,New Property,1314.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,shaheen nagar,3.0,2.0,1,Relatively New,489.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,balapur,4.0,5.0,1,Old Property,200.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,bhanur,3.0,3.0,2,New Property,1980.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,shad nagar,2.0,4.0,3,Moderately Old,1188.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,badangpet,2.0,2.0,1,Old Property,1215.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,muthangi,2.0,2.0,1,New Property,1305.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,attapur,4.0,4.0,1,Moderately Old,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kishan bagh,1.0,1.0,0,Moderately Old,800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,machabolaram,4.0,3.0,1,Old Property,1350.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,patancheru,3.0,4.0,1,Under Construction,3080.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,new nallakunta,4.0,2.0,1,Old Property,146.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,shad nagar,4.0,4.0,3,New Property,180.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,uppal,2.0,2.0,1,Old Property,900.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,tolichowki,2.0,2.0,0,Old Property,648.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,3.0,3.0,2,Under Construction,2000.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,machabolaram,3.0,3.0,2,Relatively New,120.0,1.0,0.0,1.0,Low,semifurnished,Low Floor
house,karmanghat,2.0,1.0,1,Old Property,540.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,boduppal,4.0,4.0,3,Moderately Old,2065.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,nagole,2.0,2.0,0,Old Property,1098.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ramanthapur,4.0,3.0,1,Old Property,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ramanthapur,4.0,3.0,2,Moderately Old,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,gurram guda,2.0,2.0,0,Moderately Old,1080.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,nagole,2.0,6.0,3,Old Property,1377.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,badangpet,2.0,2.0,1,New Property,1700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,badangpet,3.0,3.0,1,Moderately Old,1600.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kompally,3.0,3.0,1,Relatively New,1605.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kompally,2.0,2.0,0,Old Property,200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,3.0,4.0,3+,Relatively New,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mokila,4.0,4.0,3,New Property,2700.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,bandam kommu,2.0,5.0,3,Relatively New,1350.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,beeramguda,2.0,4.0,1,New Property,1199.97,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,badangpet,2.0,2.0,0,Under Construction,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,chengicherla,2.0,2.0,2,New Property,1199.7,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,thumkunta,2.0,2.0,1,New Property,1197.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,mallampet,4.0,4.0,3+,New Property,2200.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,nagole,4.0,5.0,2,New Property,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,munganoor,2.0,3.0,0,Relatively New,950.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,peerzadiguda,3.0,3.0,1,Relatively New,2043.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,balapur,5.0,6.0,3+,New Property,3200.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,narapally,5.0,5.0,2,New Property,2400.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,turkayamjal,7.0,11.0,3+,Moderately Old,5500.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,ameenpur village,3.0,3.0,1,Relatively New,100.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,koheda,2.0,2.0,1,New Property,1413.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,nizampet,5.0,5.0,1,Old Property,1800.0,1.0,1.0,0.0,Low,unfurnished,Low Floor
house,bapu nagar,5.0,4.0,2,Relatively New,2088.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,bowrampet,3.0,3.0,2,Moderately Old,1680.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,medipally,1.0,5.0,3,Relatively New,1350.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,beeramguda,3.0,2.0,0,Relatively New,1800.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,sainikpuri,6.0,6.0,3+,New Property,5200.0,0.0,1.0,1.0,Low,unfurnished,Mid Floor
house,shankarpally,3.0,3.0,2,Under Construction,2830.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,indresham,2.0,3.0,2,New Property,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kondakal,3.0,3.0,2,New Property,2700.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,east marredpally,4.0,3.0,1,Old Property,2457.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,langer house,2.0,2.0,1,Relatively New,1035.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,chingicherla,2.0,3.0,1,Relatively New,1197.0,0.0,0.0,1.0,Low,semifurnished,Low Floor
house,medipally,2.0,2.0,3,Relatively New,100.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,nizampet,5.0,4.0,1,Moderately Old,2259.0,0.0,1.0,0.0,Low,unfurnished,Low Floor
house,kokapet,5.0,6.0,3+,Relatively New,4500.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kukatpally,2.0,4.0,2,New Property,1500.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,alwal,3.0,3.0,1,Old Property,1155.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,shapur nagar,2.0,2.0,1,Old Property,1170.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,boduppal,2.0,2.0,1,New Property,1350.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,chandanagar,1.0,1.0,1,Moderately Old,3800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,4.0,4.0,2,Old Property,173.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,qutbullapur,3.0,3.0,1,New Property,1400.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,osman nagar,2.0,2.0,2,New Property,1650.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,dr as rao nagar,6.0,6.0,3+,New Property,5200.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,sanath nagar,4.0,5.0,3,Relatively New,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kothaguda,2.0,5.0,3,Moderately Old,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,allwyn colony,4.0,7.0,2,Old Property,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,aminpur,2.0,2.0,1,Relatively New,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,jai jawahar nagar,5.0,4.0,2,Moderately Old,4200.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,amberpet,6.0,7.0,3+,New Property,4800.0,0.0,0.0,1.0,Low,semifurnished,Mid Floor
house,tukkuguda,4.0,4.0,3,Under Construction,4000.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,miyapur,4.0,4.0,1,Old Property,3700.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,turkayamjal,2.0,2.0,2,New Property,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,tukaram gate,2.0,3.0,0,Moderately Old,468.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kismathpur,4.0,4.0,3,New Property,4014.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,kismathpur,4.0,4.0,2,New Property,3600.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kismathpur,4.0,4.0,1,New Property,4014.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,auronautic enclave,4.0,4.0,2,Old Property,1500.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kanchan bagh,2.0,2.0,0,Relatively New,765.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,shad nagar,5.0,5.0,3+,Relatively New,2130.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,munganoor,2.0,3.0,1,Relatively New,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,munganoor,2.0,2.0,1,Relatively New,1200.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kismathpur,5.0,5.0,3+,New Property,1584.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,chingicherla,2.0,2.0,0,New Property,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,uppal,2.0,2.0,2,Moderately Old,900.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,nadargul,2.0,2.0,0,Relatively New,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,allwyn colony,2.0,2.0,1,Old Property,864.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,medipally,2.0,2.0,1,Relatively New,147.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,osmannagar,1.0,5.0,1,New Property,3029.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,nacharam,4.0,5.0,2,New Property,1440.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,uppal,3.0,3.0,0,Moderately Old,73.5,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mallampet,4.0,4.0,3+,Relatively New,3200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,2.0,2.0,0,Relatively New,180.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,shankarpally,3.0,3.0,1,New Property,5000.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,kukatpally,3.0,4.0,0,Moderately Old,74.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,malkajgiri,3.0,2.0,0,Old Property,2250.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,shaheen nagar,3.0,4.0,2,New Property,100.0,1.0,0.0,0.0,Low,unfurnished,Low Floor
house,hmt swarnapuri colony,3.0,3.0,2,Moderately Old,1350.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,parvathapur,4.0,4.0,3+,Relatively New,1630.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,dammaiguda,3.0,3.0,2,Relatively New,1600.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,nadargul,2.0,2.0,2,New Property,1040.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,uppal,3.0,3.0,1,Relatively New,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,nizampet,1.0,4.0,2,New Property,3600.0,1.0,0.0,1.0,Low,furnished,Mid Floor
house,vanasthalipuram,1.0,2.0,2,Relatively New,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,dammaiguda,3.0,4.0,1,Moderately Old,2390.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,nagole,4.0,5.0,1,Moderately Old,1638.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,2.0,2.0,1,Relatively New,800.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,tellapur,3.0,4.0,1,New Property,3330.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,nadargul,2.0,2.0,1,New Property,200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,gachibowli,2.0,9.0,3+,Moderately Old,1080.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,gajulramaram,2.0,6.0,3+,New Property,4450.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,gaddi annaram,3.0,1.0,0,New Property,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,canara nagar,2.0,2.0,1,New Property,150.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,hayathnagar,2.0,5.0,2,Moderately Old,1530.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,prakash nagar,3.0,3.0,1,Old Property,2007.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kollur,5.0,5.0,3+,Relatively New,2400.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,neredmet,2.0,2.0,1,Old Property,80.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,narapally,2.0,2.0,0,Moderately Old,1656.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kondakal,3.0,4.0,2,New Property,2700.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,dammaiguda,2.0,2.0,2,Moderately Old,1125.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,patelguda,2.0,2.0,0,New Property,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,nagole,2.0,4.0,1,New Property,139.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,muthangi,4.0,4.0,2,Under Construction,1350.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,dilsukh nagar,2.0,4.0,3+,Old Property,1116.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,1.0,2.0,1,New Property,4356.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,aminpur,2.0,2.0,0,Moderately Old,1755.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,jeedimetla,4.0,4.0,2,New Property,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,neredmet,3.0,3.0,1,New Property,1296.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,new malakpet,3.0,1.0,0,Old Property,1125.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,suraram,2.0,6.0,3+,Relatively New,900.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,pati,3.0,4.0,3,New Property,2425.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,balapur,3.0,2.0,1,New Property,111.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,narapally,2.0,6.0,2,Relatively New,192.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,kistareddypet,2.0,2.0,1,Relatively New,1350.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,alwal,4.0,4.0,3,Old Property,1300.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,nadargul,2.0,2.0,2,New Property,1220.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kapra,2.0,4.0,1,New Property,945.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kapra,3.0,4.0,1,Old Property,2500.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,gundlapochampalli,2.0,1.0,2,Relatively New,200.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
