property_type,sectors,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,pooja room,furnish_type,luxury_category,floor_category
flat,aminpur,2.0,2.0,2.0,New Property,1150.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,2.0,New Property,1160.0,1.0,1.0,unfurnished,Medium,Low Floor
flat,mallikarjuna colony,2.0,2.0,2.0,Old Property,795.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bhoiguda,2.0,2.0,1.0,Moderately Old,1140.0,0.0,0.0,unfurnished,Low,Low Floor
flat,mansoorabad,3.0,3.0,1.0,Moderately Old,1525.0,0.0,0.0,semifurnished,Low,Low Floor
flat,hasmatpet,3.0,3.0,2.0,Moderately Old,1480.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,nagole,2.0,2.0,2.0,Relatively New,1170.0,0.0,1.0,semifurnished,Medium,Low Floor
flat,prem sagar enclave,3.0,3.0,1.0,Old Property,2010.0,0.0,1.0,furnished,Low,Mid Floor
flat,jaibery colony,3.0,2.0,1.0,New Property,1415.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,yapral,3.0,3.0,2.0,New Property,3.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,2.0,Under Construction,1225.0,0.0,0.0,semifurnished,Low,Low Floor
flat,nagole,3.0,3.0,2.0,Relatively New,1455.0,0.0,1.0,furnished,High,Mid Floor
flat,asif nagar to mehdipatnam,2.0,2.0,1.0,New Property,1316.0,0.0,0.0,unfurnished,Low,Low Floor
flat,suchitra,3.0,3.0,3.0,Moderately Old,1950.0,0.0,1.0,semifurnished,High,High Floor
flat,nacharam,3.0,3.0,1.0,Relatively New,1400.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,kukatpally,3.0,3.0,0.0,Old Property,1350.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,neknampur,3.0,3.0,1.0,Moderately Old,3240.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Relatively New,1725.0,0.0,0.0,furnished,Medium,Mid Floor
flat,awho colony,2.0,2.0,1.0,Old Property,1300.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gachibowli,3.0,3.0,2.0,Moderately Old,2156.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,yapral,2.0,2.0,1.0,Relatively New,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,west venkatapuram alwal,2.0,2.0,1.0,Old Property,800.0,0.0,0.0,semifurnished,Low,Low Floor
flat,medipally,2.0,2.0,1.0,New Property,1050.0,1.0,1.0,unfurnished,Low,Low Floor
flat,uppal,3.0,3.0,3.0,New Property,1419.0,1.0,1.0,unfurnished,Medium,Low Floor
flat,tirumalagiri,3.0,3.0,2.0,Moderately Old,1800.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,rr nagar,3.0,3.0,2.0,Old Property,1400.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,sangeet nagar,3.0,3.0,2.0,Relatively New,1549.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,nagole,2.0,2.0,1.0,Relatively New,1292.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,secunderabad,2.0,3.0,1.0,Old Property,785.0,0.0,1.0,unfurnished,Low,Low Floor
flat,machabolaram,3.0,2.0,1.0,Relatively New,1445.0,0.0,1.0,semifurnished,Low,Low Floor
flat,sainikpuri,2.0,2.0,0.0,Relatively New,855.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,uppal,2.0,2.0,1.0,New Property,1330.0,0.0,0.0,unfurnished,High,Mid Floor
flat,vikas nagar,2.0,2.0,2.0,Moderately Old,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,suchitra to quthbullapur road,3.0,3.0,2.0,New Property,1615.0,0.0,0.0,unfurnished,Low,Low Floor
flat,nizampet,2.0,2.0,1.0,Moderately Old,1150.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,alkapoor township,3.0,3.0,2.0,Under Construction,1900.0,1.0,1.0,unfurnished,Low,Mid Floor
flat,bachupally,2.0,2.0,1.0,New Property,1235.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gajulramaram,2.0,2.0,2.0,Under Construction,1050.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,madinaguda,2.0,2.0,1.0,Moderately Old,960.0,0.0,0.0,semifurnished,Low,Low Floor
flat,ramchandrapuram,2.0,2.0,1.0,Moderately Old,815.0,0.0,0.0,unfurnished,Low,Low Floor
flat,machabolaram,3.0,2.0,2.0,Relatively New,1500.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,meerpet,2.0,2.0,1.0,Old Property,860.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,1.0,New Property,918.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kompally,3.0,2.0,0.0,New Property,1525.0,0.0,0.0,semifurnished,Low,High Floor
flat,madinaguda,2.0,2.0,1.0,Moderately Old,775.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,aminpur,2.0,2.0,2.0,New Property,1160.0,0.0,1.0,unfurnished,Low,Low Floor
flat,rajendra nagar,1.0,1.0,1.0,New Property,590.0,0.0,1.0,furnished,High,Mid Floor
flat,mallapur,2.0,2.0,1.0,Relatively New,1150.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,chintal,2.0,2.0,1.0,Moderately Old,750.0,0.0,0.0,semifurnished,Low,Low Floor
flat,narsingi,3.0,4.0,1.0,Relatively New,2500.0,1.0,1.0,furnished,Low,High Floor
flat,kistareddypet,2.0,2.0,2.0,New Property,1050.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kollur,3.0,3.0,3.0,Under Construction,2425.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bachupally,2.0,2.0,1.0,New Property,1160.0,0.0,1.0,unfurnished,Low,Low Floor
flat,chandanagar,3.0,2.0,1.0,New Property,1640.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,sainikpuri,2.0,2.0,2.0,Under Construction,855.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,2.0,2.0,2.0,Relatively New,1335.0,0.0,0.0,semifurnished,Low,Low Floor
flat,malakpet,2.0,2.0,1.0,Old Property,854.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kondapur,2.0,2.0,2.0,Old Property,1335.0,0.0,0.0,unfurnished,Low,Low Floor
flat,sainikpuri,2.0,1.0,1.0,New Property,640.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gopanpally,3.0,2.0,0.0,Relatively New,1337.0,0.0,0.0,semifurnished,Low,Low Floor
flat,samathapuri colony,2.0,2.0,1.0,Old Property,1156.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,green valley,3.0,2.0,3.0,Old Property,1900.0,0.0,0.0,semifurnished,Low,Low Floor
flat,godavari homes,2.0,2.0,1.0,Relatively New,1185.0,0.0,0.0,furnished,Low,Mid Floor
flat,dammaiguda,2.0,2.0,2.0,Relatively New,932.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,khanamet,3.0,3.0,3.0,New Property,2150.0,0.0,0.0,semifurnished,Low,Low Floor
flat,financial district,2.0,2.0,1.0,Relatively New,1120.0,0.0,0.0,semifurnished,Low,High Floor
flat,pochamma basthi,3.0,2.0,2.0,Old Property,1240.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,syed ali guda,2.0,2.0,0.0,New Property,850.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hafeezpet,2.0,2.0,2.0,Under Construction,1225.0,0.0,0.0,unfurnished,Low,High Floor
flat,kokapet,3.0,2.0,3.0,Relatively New,1480.0,0.0,0.0,semifurnished,High,Mid Floor
flat,kondapur,2.0,2.0,1.0,Moderately Old,1191.0,0.0,1.0,furnished,Low,Low Floor
flat,nizampet,3.0,3.0,2.0,Moderately Old,1610.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kapra,3.0,3.0,3.0,Under Construction,1845.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,sriram nagar,2.0,2.0,2.0,Under Construction,1635.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,anand rao nagar,2.0,2.0,2.0,Old Property,1022.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,2.0,Relatively New,1040.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,saraswati nagar,2.0,2.0,1.0,Old Property,880.0,0.0,0.0,unfurnished,Low,Low Floor
flat,ktr colony,2.0,2.0,1.0,Moderately Old,747.0,0.0,0.0,semifurnished,Low,Low Floor
flat,brindavan colony,2.0,2.0,2.0,Old Property,975.0,0.0,1.0,semifurnished,Low,Low Floor
flat,ramanthapur,2.0,2.0,1.0,Old Property,915.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,anitha nagar,3.0,2.0,1.0,New Property,1370.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,golden heights colony,2.0,2.0,0.0,Relatively New,810.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gajulramaram,3.0,3.0,3.0,Relatively New,1933.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,yapral,2.0,2.0,2.0,New Property,1030.0,0.0,0.0,unfurnished,Low,Low Floor
flat,anand nagar colony,2.0,2.0,1.0,Under Construction,1145.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,lb nagar,2.0,2.0,2.0,Moderately Old,1070.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bhoiguda,2.0,2.0,2.0,Old Property,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,nagaram,2.0,2.0,3.0,Old Property,1100.0,0.0,1.0,semifurnished,Low,Low Floor
flat,gachibowli,2.0,2.0,2.0,Moderately Old,1300.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,nizampet,3.0,3.0,2.0,Relatively New,1450.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,pragathi colony,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,semifurnished,Low,Low Floor
flat,alwal,2.0,2.0,2.0,Under Construction,1015.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,panchavati complex,2.0,2.0,2.0,Relatively New,1075.0,0.0,0.0,unfurnished,Low,Low Floor
flat,redhills,3.0,4.0,2.0,Old Property,1850.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,tarnaka,3.0,2.0,2.0,Old Property,1100.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,pati,2.0,2.0,2.0,Under Construction,1125.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bachupally,2.0,2.0,1.0,Under Construction,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,habeeb nagar,2.0,2.0,1.0,Moderately Old,1149.0,0.0,0.0,semifurnished,Low,High Floor
flat,pragathi nagar,3.0,3.0,2.0,Relatively New,1420.0,0.0,0.0,furnished,Low,Mid Floor
flat,mohan nagar,2.0,1.0,0.0,Old Property,550.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,New Property,1200.0,0.0,0.0,semifurnished,Low,Low Floor
flat,gopanpally,3.0,2.0,2.0,Relatively New,1480.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,ramanthapur,2.0,2.0,2.0,Old Property,1150.0,0.0,1.0,semifurnished,Low,Low Floor
flat,khairatabad,3.0,3.0,3.0,Old Property,1830.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,langer house,3.0,3.0,1.0,Moderately Old,1550.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,1.0,Under Construction,1330.0,0.0,1.0,unfurnished,Low,High Floor
flat,hydershakote,3.0,3.0,1.0,New Property,1450.0,0.0,1.0,unfurnished,Low,Low Floor
flat,mansoorabad,2.0,2.0,1.0,Relatively New,1170.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,vivekanand nagar,2.0,2.0,1.0,Moderately Old,1397.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,upparpally,3.0,3.0,1.0,Moderately Old,1335.0,1.0,0.0,furnished,Low,Low Floor
flat,nizampet,2.0,2.0,2.0,Old Property,880.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,hanuman nagar colony,3.0,3.0,1.0,New Property,1330.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,amberpet,3.0,2.0,1.0,Relatively New,1150.0,0.0,0.0,semifurnished,Low,Low Floor
flat,sainikpuri,2.0,2.0,1.0,Relatively New,810.0,0.0,0.0,semifurnished,Low,Low Floor
flat,dr as rao nagar,3.0,3.0,4.0,New Property,2196.0,0.0,0.0,unfurnished,Low,Low Floor
flat,yapral,2.0,2.0,3.0,New Property,1160.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kondapur,2.0,2.0,2.0,New Property,1457.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,vijayawada highway,3.0,3.0,2.0,New Property,1515.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kanajiguda,2.0,2.0,1.0,Old Property,1368.0,0.0,0.0,unfurnished,Low,Low Floor
flat,chandanagar,2.0,2.0,1.0,Under Construction,1040.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,meerpet,3.0,3.0,2.0,New Property,1650.0,0.0,1.0,furnished,Low,Low Floor
flat,meerpet,2.0,1.0,1.0,Old Property,545.0,0.0,0.0,unfurnished,Low,Low Floor
flat,mallampet,2.0,2.0,2.0,New Property,1125.0,0.0,0.0,unfurnished,Low,High Floor
flat,mg road,3.0,2.0,2.0,Moderately Old,1578.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,pjr layout,2.0,2.0,1.0,Old Property,750.0,0.0,1.0,semifurnished,Low,Low Floor
flat,peerzadiguda,2.0,2.0,2.0,Old Property,1079.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,madinaguda,3.0,3.0,2.0,Relatively New,1796.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kukatpally,2.0,2.0,1.0,Moderately Old,1135.0,0.0,1.0,semifurnished,Medium,Low Floor
flat,anjaneya nagar,2.0,2.0,2.0,Moderately Old,1250.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,tilak nagar,1.0,2.0,1.0,Old Property,608.0,0.0,0.0,semifurnished,Low,Low Floor
flat,prashanthi hills,3.0,3.0,2.0,Under Construction,2300.0,0.0,1.0,unfurnished,Low,Low Floor
flat,medipally,2.0,2.0,1.0,Moderately Old,964.0,0.0,0.0,semifurnished,Low,Low Floor
flat,erragadda,1.0,1.0,0.0,Old Property,392.0,0.0,0.0,unfurnished,Low,Low Floor
flat,pjr layout,2.0,2.0,2.0,Moderately Old,1225.0,0.0,0.0,semifurnished,Low,Low Floor
flat,madhavi nagar,2.0,2.0,1.0,Old Property,1000.0,0.0,0.0,semifurnished,Low,Low Floor
flat,raghavendra colony,3.0,3.0,3.0,New Property,2300.0,0.0,1.0,unfurnished,Low,Low Floor
flat,kompally,3.0,3.0,1.0,Relatively New,1170.0,0.0,1.0,furnished,Low,Low Floor
flat,banjara hills,3.0,3.0,3.0,Relatively New,1900.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kphb,2.0,2.0,2.0,Old Property,1032.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,mallampet,3.0,3.0,2.0,New Property,1600.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,upparpally,3.0,3.0,2.0,Moderately Old,1698.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,chandanagar,2.0,2.0,2.0,Under Construction,1040.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,alwal,2.0,2.0,2.0,New Property,1275.0,0.0,1.0,unfurnished,Low,Low Floor
flat,yapral,3.0,3.0,1.0,New Property,1700.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,patancheru,2.0,2.0,0.0,Relatively New,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kokapet,3.0,3.0,1.0,Under Construction,2048.0,0.0,0.0,unfurnished,Low,High Floor
flat,lb nagar,3.0,3.0,2.0,New Property,2015.0,0.0,0.0,unfurnished,Low,Low Floor
flat,abhyudaya nagar,2.0,2.0,2.0,Moderately Old,1160.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kapra,2.0,2.0,1.0,New Property,1226.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,sree ram nager colony - masabtank,4.0,3.0,3.0,Under Construction,3500.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,banjara hills,3.0,3.0,3.0,Moderately Old,1900.0,0.0,0.0,furnished,Low,Low Floor
flat,attapur,2.0,2.0,1.0,Old Property,1337.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,nagole,2.0,2.0,1.0,New Property,1152.0,0.0,0.0,unfurnished,Low,Low Floor
flat,tarnaka,2.0,2.0,2.0,Old Property,1000.0,0.0,1.0,semifurnished,Low,Low Floor
flat,sri sai janachithanya colony,3.0,3.0,2.0,Relatively New,1698.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,rajendra nagar,3.0,2.0,1.0,New Property,1346.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,thumkunta,3.0,3.0,3.0,Moderately Old,1514.0,0.0,0.0,unfurnished,Low,Low Floor
flat,west marredpally,3.0,3.0,3.0,Relatively New,1514.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,1.0,Relatively New,1055.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,shaikpet,3.0,3.0,3.0,Relatively New,1625.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gayathri nagar colony,1.0,1.0,2.0,Moderately Old,637.0,0.0,0.0,unfurnished,Low,Low Floor
flat,dammaiguda,2.0,2.0,2.0,Moderately Old,900.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,dullapally,2.0,3.0,2.0,Relatively New,1600.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,miyapur,2.0,3.0,1.0,New Property,1140.0,0.0,0.0,unfurnished,Low,Low Floor
flat,krishna reddy pet,3.0,4.0,1.0,New Property,1810.0,1.0,1.0,unfurnished,Low,Low Floor
flat,sagar ring road bairamalguda,2.0,2.0,1.0,Relatively New,1200.0,0.0,1.0,furnished,Low,Low Floor
flat,east anand bagh,2.0,2.0,3.0,Old Property,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bachupally,2.0,2.0,2.0,New Property,1145.0,0.0,0.0,unfurnished,Low,Low Floor
flat,himayatsagar,3.0,3.0,3.0,Relatively New,1586.0,0.0,0.0,unfurnished,Low,Low Floor
flat,panchavati colony,3.0,3.0,3.0,Relatively New,1456.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,canara nagar,3.0,3.0,1.0,Relatively New,1405.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hi tech city,3.0,3.0,2.0,Moderately Old,1904.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kundanpally,2.0,2.0,2.0,New Property,935.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,ramachandrapuram,2.0,2.0,2.0,Moderately Old,1114.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nallagandla,2.0,2.0,2.0,Relatively New,1275.0,0.0,0.0,semifurnished,Low,Low Floor
flat,peerzadiguda,2.0,2.0,1.0,Relatively New,1555.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,mallapur,3.0,2.0,1.0,New Property,1660.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,shirdi hills,2.0,2.0,1.0,Relatively New,1150.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,durga nagar,3.0,2.0,2.0,Old Property,1575.0,0.0,0.0,semifurnished,Low,Low Floor
flat,pragathi nagar,2.0,2.0,2.0,Relatively New,1100.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,beeramguda,2.0,2.0,1.0,Moderately Old,836.0,0.0,0.0,unfurnished,Low,Low Floor
flat,krushi nagar,2.0,2.0,1.0,Relatively New,1125.0,0.0,0.0,semifurnished,Low,Low Floor
flat,dharma reddy colony,3.0,4.0,1.0,New Property,1850.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,bairamalguda,2.0,2.0,0.0,Relatively New,1200.0,0.0,1.0,semifurnished,Low,Low Floor
flat,hyder nagar,3.0,2.0,1.0,Old Property,1445.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bandlaguda jagir,3.0,2.0,1.0,New Property,1141.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,bandlaguda jagir,2.0,2.0,1.0,Moderately Old,1100.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,kompally,3.0,4.0,1.0,New Property,2230.0,1.0,1.0,unfurnished,Low,Mid Floor
flat,nallagandla,3.0,3.0,1.0,Relatively New,1757.0,0.0,0.0,furnished,Low,Mid Floor
flat,madhapur,5.0,5.0,4.0,Relatively New,4300.0,0.0,0.0,unfurnished,Low,Low Floor
flat,sainikpuri,2.0,2.0,2.0,New Property,1226.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,upparpally,3.0,3.0,2.0,Moderately Old,1927.0,0.0,1.0,furnished,Low,Mid Floor
flat,near micasa sterling villas kompally,2.0,2.0,2.0,Relatively New,1075.0,0.0,1.0,furnished,Low,Mid Floor
flat,nampally aghapura,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1250.0,0.0,0.0,semifurnished,Low,Low Floor
flat,suchitra,3.0,3.0,2.0,New Property,1705.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,bahadurpura,3.0,2.0,1.0,Under Construction,850.0,0.0,0.0,semifurnished,Low,Low Floor
flat,uppal,3.0,2.0,2.0,Moderately Old,1500.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,uma nagar,3.0,3.0,2.0,Old Property,2200.0,0.0,1.0,furnished,Low,Mid Floor
flat,patancheru,2.0,2.0,1.0,Under Construction,1447.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,sun city,3.0,2.0,2.0,Moderately Old,1300.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kompally,2.0,2.0,1.0,Moderately Old,1175.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,2.0,Moderately Old,1225.0,0.0,1.0,semifurnished,Low,Low Floor
flat,kapra,3.0,3.0,2.0,New Property,1625.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,chintal,2.0,2.0,2.0,Old Property,864.0,0.0,0.0,unfurnished,Low,Low Floor
flat,dr as rao nagar,2.0,3.0,2.0,Relatively New,1523.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,prashanthi hills,2.0,2.0,2.0,New Property,1050.0,1.0,0.0,unfurnished,Low,Mid Floor
flat,saidabad,2.0,2.0,1.0,Relatively New,60.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,film nagar,2.0,2.0,1.0,Relatively New,976.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gajulramaram,3.0,3.0,3.0,Old Property,1933.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,hmt swarnapuri colony,2.0,2.0,2.0,Moderately Old,1140.0,0.0,1.0,semifurnished,Low,Low Floor
flat,kompally,2.0,2.0,1.0,Old Property,950.0,0.0,0.0,furnished,Medium,Mid Floor
flat,dundigal,4.0,4.0,3.0,Relatively New,150.0,1.0,1.0,unfurnished,Medium,Low Floor
flat,medipally,3.0,3.0,2.0,New Property,1600.0,0.0,0.0,semifurnished,Low,Low Floor
flat,shivanand nagar,2.0,2.0,2.0,Old Property,864.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,bn reddy nagar,2.0,2.0,2.0,Relatively New,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,chandanagar,3.0,3.0,2.0,New Property,1560.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,attapur,2.0,2.0,1.0,Moderately Old,1000.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,uppal,2.0,2.0,2.0,Relatively New,1155.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,2.0,2.0,1.0,Relatively New,1089.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kompally,2.0,2.0,1.0,Relatively New,1089.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,ln nagar,2.0,2.0,1.0,Moderately Old,900.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,1.0,Moderately Old,1300.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,nagaram,2.0,2.0,1.0,New Property,579.0,0.0,0.0,unfurnished,Low,Low Floor
flat,dattatreya colony,2.0,2.0,1.0,Old Property,650.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kukatpally,3.0,3.0,2.0,Moderately Old,1500.0,0.0,1.0,semifurnished,Low,Low Floor
flat,prasanthi nagar,2.0,2.0,1.0,Old Property,760.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,banjara hills,2.0,2.0,2.0,Moderately Old,1300.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,3.0,3.0,1.0,Relatively New,1740.0,0.0,0.0,semifurnished,Medium,High Floor
flat,sainikpuri,3.0,3.0,2.0,Relatively New,1665.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,aminpur,1.0,1.0,1.0,New Property,700.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,srinivasa nagar,2.0,2.0,2.0,Moderately Old,1100.0,0.0,1.0,semifurnished,Low,Low Floor
flat,jeedimetla,2.0,2.0,2.0,Moderately Old,1321.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,khader bagh,2.0,2.0,1.0,New Property,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hastinapuram,3.0,3.0,1.0,New Property,1741.0,0.0,1.0,semifurnished,High,Mid Floor
flat,kompally,3.0,2.0,2.0,Relatively New,1500.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,ram reddy colony,2.0,2.0,1.0,Old Property,1050.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,shamirpet,2.0,2.0,1.0,New Property,975.0,0.0,0.0,unfurnished,Low,Low Floor
flat,ramanthapur,2.0,2.0,2.0,Old Property,1290.0,1.0,1.0,semifurnished,Low,Low Floor
flat,bachupally,3.0,3.0,1.0,Relatively New,1620.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,korremula,2.0,2.0,1.0,New Property,1000.0,0.0,1.0,unfurnished,Low,Low Floor
flat,gajulramaram,2.0,2.0,2.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,vittal rao nagar,4.0,4.0,2.0,Moderately Old,3450.0,1.0,1.0,furnished,Medium,Mid Floor
flat,miyapur,3.0,3.0,1.0,Under Construction,1348.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,miyapur,3.0,2.0,1.0,Under Construction,1250.0,0.0,1.0,unfurnished,Low,High Floor
flat,shapur nagar,2.0,2.0,2.0,Moderately Old,1136.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,nagole,3.0,3.0,1.0,Moderately Old,1900.0,0.0,0.0,unfurnished,Low,Low Floor
flat,peerzadiguda,2.0,2.0,2.0,Moderately Old,1078.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,masjid banda,3.0,3.0,2.0,New Property,2214.0,0.0,1.0,semifurnished,Low,Low Floor
flat,nagole,2.0,2.0,2.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bachupally,2.0,2.0,2.0,New Property,1100.0,0.0,1.0,unfurnished,Low,Low Floor
flat,hmt nagar nacharam,2.0,2.0,1.0,New Property,1125.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,camelot layout,3.0,3.0,3.0,Moderately Old,1700.0,0.0,1.0,furnished,Medium,Mid Floor
